year,departamento,municipio,total,hombres,mujeres,indeterminado
2024,27 Chocó,27615 Riosucio,472,233,239,0
2024,27 Chocó,27660 San José del Palmar,67,38,29,0
2024,27 Chocó,27745 Sipí,35,14,21,0
2024,27 Chocó,27787 Tadó,208,112,96,0
2024,27 Chocó,27800 Unguía,156,77,79,0
2024,27 Chocó,27810 Unión Panamericana,96,50,46,0
2024,41 Huila,41001 Neiva,4032,2065,1967,0
2024,41 Huila,41006 Acevedo,469,250,219,0
2024,41 Huila,41013 Agrado,97,48,49,0
2024,41 Huila,41016 Aipe,180,96,84,0
2024,41 Huila,41020 Algeciras,253,130,123,0
2024,41 Huila,41026 Altamira,28,14,14,0
2024,41 Huila,41078 Baraya,49,29,20,0
2024,41 Huila,41132 Campoalegre,310,160,150,0
2024,41 Huila,41206 Colombia,64,32,32,0
2024,41 Huila,41244 Elías,38,15,23,0
2024,41 Huila,41298 Garzón,814,422,392,0
2024,41 Huila,41306 Gigante,241,123,118,0
2024,41 Huila,41319 Guadalupe,238,125,113,0
2024,41 Huila,41349 Hobo,95,50,45,0
2024,41 Huila,41357 Íquira,158,74,84,0
2024,41 Huila,41359 Isnos,305,155,150,0
2024,41 Huila,41378 La Argentina,149,72,77,0
2024,41 Huila,41396 La Plata,817,419,398,0
2024,41 Huila,41483 Nátaga,103,53,50,0
2024,41 Huila,41503 Oporapa,171,94,77,0
2024,41 Huila,41518 Paicol,60,29,31,0
2024,41 Huila,41524 Palermo,253,138,115,0
2024,41 Huila,41530 Palestina,132,63,69,0
2024,41 Huila,41548 Pital,157,80,77,0
2024,41 Huila,41551 Pitalito,1874,965,909,0
2024,41 Huila,41615 Rivera,212,105,107,0
2024,41 Huila,41660 Saladoblanco,177,80,97,0
2024,41 Huila,41668 San Agustín,302,156,146,0
2024,41 Huila,41676 Santa María,119,67,52,0
2024,41 Huila,41770 Suaza,320,173,147,0
2024,41 Huila,41791 Tarqui,180,98,82,0
2024,41 Huila,41797 Tesalia,102,40,62,0
2024,41 Huila,41799 Tello,114,62,52,0
2024,41 Huila,41801 Teruel,66,33,33,0
2024,41 Huila,41807 Timaná,213,112,101,0
2024,41 Huila,41872 Villavieja,46,22,24,0
2024,41 Huila,41885 Yaguará,45,27,18,0
2024,44 La Guajira,44001 Riohacha,4914,2550,2364,0
2024,44 La Guajira,44035 Albania,366,189,177,0
2024,44 La Guajira,44078 Barrancas,475,252,223,0
2024,44 La Guajira,44090 Dibulla,309,150,159,0
2024,44 La Guajira,44098 Distracción,173,100,73,0
2024,44 La Guajira,44110 El Molino,88,39,49,0
2024,44 La Guajira,44279 Fonseca,593,303,290,0
2024,44 La Guajira,44378 Hatonuevo,281,156,125,0
2024,44 La Guajira,44420 La Jagua del Pilar,33,16,17,0
2024,44 La Guajira,44430 Maicao,3736,1933,1803,0
2024,44 La Guajira,44560 Manaure,1160,601,559,0
2024,44 La Guajira,44650 San Juan del Cesar,685,346,339,0
2024,44 La Guajira,44847 Uribia,4101,2113,1988,0
2024,44 La Guajira,44855 Urumita,108,57,51,0
2024,44 La Guajira,44874 Villanueva,317,155,162,0
2024,47 Magdalena,47001 Santa Marta,6218,3216,3002,0
2024,47 Magdalena,47030 Algarrobo,160,75,85,0
2024,47 Magdalena,47053 Aracataca,342,187,155,0
2024,47 Magdalena,47058 Ariguaní,378,188,190,0
2024,47 Magdalena,47161 Cerro de San Antonio,68,43,25,0
2024,47 Magdalena,47170 Chivolo,286,158,128,0
2024,47 Magdalena,47189 Ciénaga,1341,667,674,0
2024,47 Magdalena,47205 Concordia,35,19,16,0
2024,47 Magdalena,47245 El Banco,768,405,363,0
2024,47 Magdalena,47258 El Piñón,153,76,77,0
2024,47 Magdalena,47268 El Retén,260,143,117,0
2024,47 Magdalena,47288 Fundación,1062,557,505,0
2024,47 Magdalena,47318 Guamal,263,147,116,0
2024,47 Magdalena,47460 Nueva Granada,292,162,130,0
2024,47 Magdalena,47541 Pedraza,47,20,27,0
2024,47 Magdalena,47545 Pijiño del Carmen,151,76,75,0
2024,47 Magdalena,47551 Pivijay,368,182,186,0
2024,47 Magdalena,47555 Plato,782,376,406,0
2024,47 Magdalena,47570 Puebloviejo,310,161,149,0
2024,47 Magdalena,47605 Remolino,73,35,38,0
2024,47 Magdalena,47660 Sabanas de San Ángel,163,86,77,0
2024,47 Magdalena,47675 Salamina,73,39,34,0
2024,47 Magdalena,47692 San Sebastián de Buenavista,251,140,111,0
2024,47 Magdalena,47703 San Zenón,143,84,59,0
2024,47 Magdalena,47707 Santa Ana,212,111,101,0
2024,47 Magdalena,47720 Santa Bárbara de Pinto,114,57,57,0
2024,47 Magdalena,47745 Sitionuevo,244,118,126,0
2024,47 Magdalena,47798 Tenerife,154,78,76,0
2024,47 Magdalena,47960 Zapayán,69,28,41,0
2024,47 Magdalena,47980 Zona Bananera,1077,560,517,0
2024,50 Meta,50001 Villavicencio,5817,3025,2792,0
2024,50 Meta,50006 Acacías,888,455,433,0
2024,50 Meta,50110 Barranca de Upía,73,33,40,0
2024,50 Meta,50124 Cabuyaro,53,26,27,0
2024,50 Meta,50150 Castilla La Nueva,151,88,63,0
2024,50 Meta,50223 Cubarral,65,32,33,0
2024,50 Meta,50226 Cumaral,248,126,122,0
2024,50 Meta,50245 El Calvario,7,3,4,0
2024,50 Meta,50251 El Castillo,59,28,31,0
2024,50 Meta,50270 El Dorado,28,18,10,0
2024,50 Meta,50287 Fuente de Oro,99,40,59,0
2024,50 Meta,50313 Granada,978,491,487,0
2024,50 Meta,50318 Guamal,144,73,71,0
2024,50 Meta,50325 Mapiripán,120,63,57,0
2024,50 Meta,50330 Mesetas,116,60,56,0
2024,50 Meta,50350 La Macarena,139,74,65,0
2024,50 Meta,50370 Uribe,152,77,75,0
2024,50 Meta,50400 Lejanías,124,72,52,0
2024,50 Meta,50450 Puerto Concordia,99,52,47,0
2024,50 Meta,50568 Puerto Gaitán,894,462,432,0
2024,50 Meta,50573 Puerto López,396,188,208,0
2024,50 Meta,50577 Puerto Lleras,100,47,53,0
2024,50 Meta,50590 Puerto Rico,117,59,58,0
2024,50 Meta,50606 Restrepo,188,92,96,0
2024,50 Meta,50680 San Carlos de Guaroa,129,71,58,0
2024,50 Meta,50683 San Juan de Arama,58,28,30,0
2024,50 Meta,50686 San Juanito,11,7,4,0
2024,50 Meta,50689 San Martín,238,118,120,0
2024,50 Meta,50711 Vistahermosa,179,87,92,0
2024,52 Nariño,52001 Pasto,2817,1444,1373,0
2024,52 Nariño,52019 Albán,35,20,15,0
2024,52 Nariño,52022 Aldana,37,18,19,0
2024,52 Nariño,52036 Ancuya,17,8,9,0
2024,52 Nariño,52051 Arboleda,29,11,18,0
2024,52 Nariño,52079 Barbacoas,400,203,197,0
2024,52 Nariño,52083 Belén,35,17,18,0
2024,52 Nariño,52110 Buesaco,119,63,56,0
2024,52 Nariño,52203 Colón,30,11,19,0
2024,52 Nariño,52207 Consacá,39,22,17,0
2024,52 Nariño,52210 Contadero,38,20,18,0
2024,52 Nariño,52215 Córdoba,103,47,56,0
2024,52 Nariño,52224 Cuaspud Carlosama,58,31,27,0
2024,52 Nariño,52227 Cumbal,231,132,99,0
2024,52 Nariño,52233 Cumbitara,53,28,25,0
2024,52 Nariño,52240 Chachagüí,76,37,39,0
2024,52 Nariño,52250 El Charco,211,108,103,0
2024,52 Nariño,52254 El Peñol,39,23,16,0
2024,52 Nariño,52256 El Rosario,57,30,27,0
2024,52 Nariño,52258 El Tablón de Gómez,92,42,50,0
2024,52 Nariño,52260 El Tambo,67,36,31,0
2024,52 Nariño,52287 Funes,28,19,9,0
2024,52 Nariño,52317 Guachucal,105,50,55,0
2024,52 Nariño,52320 Guaitarilla,68,33,35,0
2024,52 Nariño,52323 Gualmatán,28,16,12,0
2024,52 Nariño,52352 Iles,45,28,17,0
2024,52 Nariño,52354 Imués,41,23,18,0
2024,52 Nariño,52356 Ipiales,926,475,451,0
2024,52 Nariño,52378 La Cruz,105,56,49,0
2024,52 Nariño,52381 La Florida,67,36,31,0
2024,52 Nariño,52385 La Llanada,48,22,26,0
2024,52 Nariño,52390 La Tola,65,29,36,0
2024,52 Nariño,52399 La Unión,223,124,99,0
2024,52 Nariño,52405 Leiva,65,34,31,0
2024,52 Nariño,52411 Linares,41,22,19,0
2024,52 Nariño,52418 Los Andes,62,35,27,0
2024,52 Nariño,52427 Magüí,75,46,29,0
2024,52 Nariño,52435 Mallama,47,19,28,0
2024,52 Nariño,52473 Mosquera,69,34,35,0
2024,52 Nariño,52480 Nariño,48,23,25,0
2024,52 Nariño,52490 Olaya Herrera,184,84,100,0
2024,52 Nariño,52506 Ospina,22,10,12,0
2024,52 Nariño,52520 Francisco Pizarro,59,34,25,0
2024,52 Nariño,52540 Policarpa,115,63,52,0
2024,52 Nariño,52560 Potosí,81,39,42,0
2024,52 Nariño,52565 Providencia,24,13,11,0
2024,52 Nariño,52573 Puerres,50,31,19,0
2024,52 Nariño,52585 Pupiales,85,43,42,0
2024,52 Nariño,52612 Ricaurte,248,123,125,0
2024,52 Nariño,52621 Roberto Payán,95,50,45,0
2024,52 Nariño,52678 Samaniego,216,121,95,0
2024,52 Nariño,52683 Sandoná,127,59,68,0
2024,52 Nariño,52685 San Bernardo,46,23,23,0
2024,52 Nariño,52687 San Lorenzo,76,40,36,0
2024,52 Nariño,52693 San Pablo,92,39,53,0
2024,52 Nariño,52694 San Pedro de Cartago,50,25,25,0
2024,52 Nariño,52696 Santa Bárbara,58,29,29,0
2024,52 Nariño,52699 Santacruz,51,22,29,0
2024,52 Nariño,52720 Sapuyes,35,12,23,0
2024,52 Nariño,52786 Taminango,110,65,45,0
2024,52 Nariño,52788 Tangua,56,33,23,0
2024,52 Nariño,52835 San Andrés de Tumaco,2427,1237,1189,1
2024,52 Nariño,52838 Túquerres,294,165,129,0
2024,52 Nariño,52885 Yacuanquer,47,19,28,0
2024,54 Norte de Santander,54001 San José de Cúcuta,7498,3871,3627,0
2024,54 Norte de Santander,54003 Ábrego,327,171,156,0
2024,54 Norte de Santander,54051 Arboledas,66,28,38,0
2024,54 Norte de Santander,54099 Bochalema,41,21,20,0
2024,54 Norte de Santander,54109 Bucarasica,27,14,13,0
2024,54 Norte de Santander,54125 Cácota,21,10,11,0
2024,54 Norte de Santander,54128 Cáchira,56,30,26,0
2024,54 Norte de Santander,54172 Chinácota,116,59,57,0
2024,54 Norte de Santander,54174 Chitagá,65,27,38,0
2024,54 Norte de Santander,54206 Convención,227,104,123,0
2024,54 Norte de Santander,54223 Cucutilla,118,63,55,0
2024,54 Norte de Santander,54239 Durania,38,20,18,0
2024,54 Norte de Santander,54245 El Carmen,144,81,63,0
2024,54 Norte de Santander,54250 El Tarra,332,168,164,0
2024,54 Norte de Santander,54261 El Zulia,348,161,187,0
2024,54 Norte de Santander,54313 Gramalote,61,32,29,0
2024,54 Norte de Santander,54344 Hacarí,101,48,53,0
2024,54 Norte de Santander,54347 Herrán,17,10,7,0
2024,54 Norte de Santander,54377 Labateca,33,13,20,0
2024,54 Norte de Santander,54385 La Esperanza,85,47,38,0
2024,54 Norte de Santander,54398 La Playa,73,34,39,0
2024,54 Norte de Santander,54405 Los Patios,740,376,364,0
2024,54 Norte de Santander,54418 Lourdes,36,23,13,0
2024,54 Norte de Santander,54480 Mutiscua,28,18,10,0
2024,54 Norte de Santander,54498 Ocaña,1507,778,729,0
2024,54 Norte de Santander,54518 Pamplona,343,186,157,0
2024,54 Norte de Santander,54520 Pamplonita,51,25,26,0
2024,54 Norte de Santander,54553 Puerto Santander,184,94,90,0
2024,54 Norte de Santander,54599 Ragonvalia,43,22,21,0
2024,54 Norte de Santander,54660 Salazar,80,44,36,0
2024,54 Norte de Santander,54670 San Calixto,95,46,49,0
2024,54 Norte de Santander,54673 San Cayetano,64,29,35,0
2024,54 Norte de Santander,54680 Santiago,24,9,15,0
2024,54 Norte de Santander,54720 Sardinata,278,144,134,0
2024,54 Norte de Santander,54743 Silos,63,32,31,0
2024,54 Norte de Santander,54800 Teorama,206,106,100,0
2024,54 Norte de Santander,54810 Tibú,1098,562,536,0
2024,54 Norte de Santander,54820 Toledo,137,66,71,0
2024,54 Norte de Santander,54871 Villa Caro,37,25,12,0
2024,54 Norte de Santander,54874 Villa del Rosario,957,468,489,0
2024,63 Quindío,63001 Armenia,2162,1119,1043,0
2024,63 Quindío,63111 Buenavista,13,5,8,0
2024,63 Quindío,63130 Calarcá,459,225,234,0
2024,63 Quindío,63190 Circasia,159,87,72,0
2024,63 Quindío,63212 Córdoba,31,15,16,0
2024,63 Quindío,63272 Filandia,49,26,23,0
2024,63 Quindío,63302 Génova,48,26,22,0
2024,63 Quindío,63401 La Tebaida,256,116,140,0
2024,63 Quindío,63470 Montenegro,280,139,141,0
2024,63 Quindío,63548 Pijao,40,20,20,0
2024,63 Quindío,63594 Quimbaya,191,97,94,0
2024,63 Quindío,63690 Salento,40,26,14,0
2024,66 Risaralda,66001 Pereira,3448,1779,1669,0
2024,66 Risaralda,66045 Apía,82,44,38,0
2024,66 Risaralda,66075 Balboa,54,20,34,0
2024,66 Risaralda,66088 Belén de Umbría,188,102,86,0
2024,66 Risaralda,66170 Dosquebradas,1615,837,778,0
2024,66 Risaralda,66318 Guática,74,38,36,0
2024,66 Risaralda,66383 La Celia,48,20,28,0
2024,66 Risaralda,66400 La Virginia,233,115,118,0
2024,66 Risaralda,66440 Marsella,101,46,55,0
2024,66 Risaralda,66456 Mistrató,363,188,175,0
2024,66 Risaralda,66572 Pueblo Rico,505,280,225,0
2024,66 Risaralda,66594 Quinchía,205,99,106,0
2024,66 Risaralda,66682 Santa Rosa de Cabal,526,265,261,0
2024,66 Risaralda,66687 Santuario,75,46,29,0
2024,68 Santander,68001 Bucaramanga,4915,2560,2355,0
2024,68 Santander,68013 Aguada,7,4,3,0
2024,68 Santander,68020 Albania,11,6,5,0
2024,68 Santander,68051 Aratoca,56,30,26,0
2024,68 Santander,68077 Barbosa,244,123,121,0
2024,68 Santander,68079 Barichara,66,34,32,0
2024,68 Santander,68081 Barrancabermeja,2406,1217,1189,0
2024,68 Santander,68092 Betulia,33,21,12,0
2024,68 Santander,68101 Bolívar,52,28,24,0
2024,68 Santander,68121 Cabrera,7,5,2,0
2024,68 Santander,68132 California,15,10,5,0
2024,68 Santander,68147 Capitanejo,46,25,21,0
2024,68 Santander,68152 Carcasí,21,9,12,0
2024,68 Santander,68160 Cepitá,10,7,3,0
2024,68 Santander,68162 Cerrito,46,25,21,0
2024,68 Santander,68167 Charalá,85,39,46,0
2024,68 Santander,68169 Charta,9,6,3,0
2024,68 Santander,68176 Chima,24,10,14,0
2024,68 Santander,68179 Chipatá,26,12,14,0
2024,68 Santander,68190 Cimitarra,241,130,111,0
2024,68 Santander,68207 Concepción,32,23,9,0
2024,68 Santander,68209 Confines,23,14,9,0
2024,68 Santander,68211 Contratación,21,12,9,0
2024,68 Santander,68217 Coromoro,39,14,25,0
2024,68 Santander,68229 Curití,98,43,55,0
2024,68 Santander,68235 El Carmen de Chucurí,101,60,41,0
2024,68 Santander,68245 El Guacamayo,13,8,5,0
2024,68 Santander,68250 El Peñón,37,19,18,0
2024,68 Santander,68255 El Playón,116,59,57,0
2024,68 Santander,68264 Encino,13,5,8,0
2024,68 Santander,68266 Enciso,19,9,10,0
2024,68 Santander,68271 Florián,46,30,16,0
2024,68 Santander,68276 Floridablanca,2408,1254,1154,0
2024,68 Santander,68296 Galán,25,14,11,0
2024,68 Santander,68298 Gámbita,25,13,12,0
2024,68 Santander,68307 Girón,1622,854,768,0
2024,68 Santander,68318 Guaca,43,21,22,0
2024,68 Santander,68320 Guadalupe,20,8,12,0
2024,68 Santander,68322 Guapotá,15,5,10,0
2024,68 Santander,68324 Guavatá,12,8,4,0
2024,68 Santander,68327 Güepsa,25,12,13,0
2024,68 Santander,68344 Hato,13,9,4,0
2024,68 Santander,68368 Jesús María,15,6,9,0
2024,68 Santander,68370 Jordán,8,2,6,0
2024,68 Santander,68377 La Belleza,48,21,27,0
2024,68 Santander,68385 Landázuri,82,46,36,0
2024,68 Santander,68397 La Paz,24,11,13,0
2024,68 Santander,68406 Lebrija,394,191,203,0
2024,68 Santander,68418 Los Santos,140,63,77,0
2024,68 Santander,68425 Macaravita,9,5,4,0
2024,68 Santander,68432 Málaga,225,117,108,0
2024,68 Santander,68444 Matanza,38,21,17,0
2024,68 Santander,68464 Mogotes,71,38,33,0
2024,68 Santander,68468 Molagavita,21,9,12,0
2024,68 Santander,68498 Ocamonte,50,27,23,0
2024,68 Santander,68500 Oiba,105,49,56,0
2024,68 Santander,68502 Onzaga,20,10,10,0
2024,68 Santander,68522 Palmar,12,6,6,0
2024,68 Santander,68524 Palmas del Socorro,14,6,8,0
2024,68 Santander,68533 Páramo,47,20,27,0
2024,68 Santander,68547 Piedecuesta,1542,786,756,0
2024,68 Santander,68549 Pinchote,28,14,14,0
2024,68 Santander,68572 Puente Nacional,70,36,34,0
2024,68 Santander,68573 Puerto Parra,74,41,33,0
2024,68 Santander,68575 Puerto Wilches,311,171,140,0
2024,68 Santander,68615 Rionegro,222,100,122,0
2024,68 Santander,68655 Sabana de Torres,297,166,131,0
2024,68 Santander,68669 San Andrés,39,19,20,0
2024,68 Santander,68673 San Benito,4,4,0,0
2024,68 Santander,68679 San Gil,585,305,280,0
2024,68 Santander,68682 San Joaquín,8,7,1,0
2024,68 Santander,68684 San José de Miranda,29,18,11,0
2024,68 Santander,68686 San Miguel,15,8,7,0
2024,68 Santander,68689 San Vicente de Chucurí,177,90,87,0
2024,68 Santander,68705 Santa Bárbara,11,7,4,0
2024,68 Santander,68720 Santa Helena del Opón,20,7,13,0
2024,68 Santander,68745 Simacota,53,23,30,0
2024,68 Santander,68755 Socorro,272,149,123,0
2024,68 Santander,68770 Suaita,64,28,36,0
2024,68 Santander,68773 Sucre,34,20,14,0
2024,68 Santander,68780 Suratá,31,9,22,0
2024,68 Santander,68820 Tona,48,20,28,0
2024,68 Santander,68855 Valle de San José,60,30,30,0
2024,68 Santander,68861 Vélez,112,48,64,0
2024,68 Santander,68867 Vetas,4,3,1,0
2024,68 Santander,68872 Villanueva,75,37,38,0
2024,68 Santander,68895 Zapatoca,65,40,25,0
2024,70 Sucre,70001 Sincelejo,3300,1734,1566,0
2024,70 Sucre,70110 Buenavista,82,33,49,0
2024,70 Sucre,70124 Caimito,139,64,75,0
2024,70 Sucre,70204 Colosó,58,29,29,0
2024,70 Sucre,70215 Corozal,609,314,295,0
2024,70 Sucre,70221 Coveñas,210,108,102,0
2024,70 Sucre,70230 Chalán,52,25,27,0
2024,70 Sucre,70233 El Roble,78,38,40,0
2024,70 Sucre,70235 Galeras,218,110,108,0
2024,70 Sucre,70265 Guaranda,257,131,126,0
2024,70 Sucre,70400 La Unión,98,51,47,0
2024,70 Sucre,70418 Los Palmitos,228,119,109,0
2024,70 Sucre,70429 Majagual,442,227,215,0
2024,70 Sucre,70473 Morroa,152,79,73,0
2024,70 Sucre,70508 Ovejas,203,104,99,0
2024,70 Sucre,70523 Palmito,142,79,63,0
2024,70 Sucre,70670 Sampués,477,258,219,0
2024,70 Sucre,70678 San Benito Abad,248,125,123,0
2024,70 Sucre,70702 San Juan de Betulia,108,60,48,0
2024,70 Sucre,70708 San Marcos,695,357,338,0
2024,70 Sucre,70713 San Onofre,542,268,274,0
2024,70 Sucre,70717 San Pedro,191,108,83,0
2024,70 Sucre,70742 San Luis de Sincé,245,142,103,0
2024,70 Sucre,70771 Sucre,194,105,89,0
2024,70 Sucre,70820 Santiago de Tolú,393,218,175,0
2024,70 Sucre,70823 San José de Toluviejo,176,97,79,0
2024,73 Tolima,73001 Ibagué,4455,2237,2218,0
2024,73 Tolima,73024 Alpujarra,22,15,7,0
2024,73 Tolima,73026 Alvarado,56,28,28,0
2024,73 Tolima,73030 Ambalema,29,17,12,0
2024,73 Tolima,73043 Anzoátegui,74,45,29,0
2024,73 Tolima,73055 Armero,83,44,39,0
2024,73 Tolima,73067 Ataco,193,105,88,0
2024,73 Tolima,73124 Cajamarca,181,90,91,0
2024,73 Tolima,73148 Carmen de Apicalá,107,55,52,0
2024,73 Tolima,73152 Casabianca,51,20,31,0
2024,73 Tolima,73168 Chaparral,541,271,270,0
2024,73 Tolima,73200 Coello,50,30,20,0
2024,73 Tolima,73217 Coyaima,212,108,104,0
2024,73 Tolima,73226 Cunday,47,29,18,0
2024,73 Tolima,73236 Dolores,58,31,27,0
2024,73 Tolima,73268 Espinal,670,321,349,0
2024,73 Tolima,73270 Falan,40,20,20,0
2024,73 Tolima,73275 Flandes,193,100,93,0
2024,73 Tolima,73283 Fresno,252,142,110,0
2024,73 Tolima,73319 Guamo,256,132,124,0
2024,73 Tolima,73347 Herveo,23,12,11,0
2024,73 Tolima,73349 Honda,142,70,72,0
2024,73 Tolima,73352 Icononzo,74,34,40,0
2024,73 Tolima,73408 Lérida,125,57,68,0
2024,73 Tolima,73411 Líbano,308,152,156,0
2024,73 Tolima,73443 San Sebastián de Mariquita,243,121,122,0
2024,73 Tolima,73449 Melgar,365,162,203,0
2024,73 Tolima,73461 Murillo,29,18,11,0
2024,73 Tolima,73483 Natagaima,97,47,50,0
2024,73 Tolima,73504 Ortega,232,108,124,0
2024,73 Tolima,73520 Palocabildo,71,26,45,0
2024,73 Tolima,73547 Piedras,35,15,20,0
2024,73 Tolima,73555 Planadas,420,218,202,0
2024,73 Tolima,73563 Prado,62,29,33,0
2024,73 Tolima,73585 Purificación,182,100,82,0
2024,73 Tolima,73616 Rioblanco,265,133,132,0
2024,73 Tolima,73622 Roncesvalles,45,23,22,0
2024,73 Tolima,73624 Rovira,243,130,113,0
2024,73 Tolima,73671 Saldaña,86,43,43,0
2024,73 Tolima,73675 San Antonio,122,62,60,0
2024,73 Tolima,73678 San Luis,79,39,40,0
2024,73 Tolima,73686 Santa Isabel,45,19,26,0
2024,73 Tolima,73770 Suárez,22,12,10,0
2024,73 Tolima,73854 Valle de San Juan,36,19,17,0
2024,73 Tolima,73861 Venadillo,82,44,38,0
2024,73 Tolima,73870 Villahermosa,60,33,27,0
2024,73 Tolima,73873 Villarrica,31,17,14,0
2024,76 Valle del Cauca,76001 Cali,16863,8573,8290,0
2024,76 Valle del Cauca,76020 Alcalá,114,57,57,0
2024,76 Valle del Cauca,76036 Andalucía,129,64,65,0
2024,76 Valle del Cauca,76041 Ansermanuevo,125,61,64,0
2024,76 Valle del Cauca,76054 Argelia,37,16,21,0
2024,76 Valle del Cauca,76100 Bolívar,91,44,47,0
2024,76 Valle del Cauca,76109 Buenaventura,2683,1364,1319,0
2024,76 Valle del Cauca,76111 Guadalajara de Buga,850,430,420,0
2024,76 Valle del Cauca,76113 Bugalagrande,163,90,73,0
2024,76 Valle del Cauca,76122 Caicedonia,168,89,79,0
2024,76 Valle del Cauca,76126 Calima,142,64,78,0
2024,76 Valle del Cauca,76130 Candelaria,926,472,454,0
2024,76 Valle del Cauca,76147 Cartago,812,422,390,0
2024,76 Valle del Cauca,76233 Dagua,314,165,149,0
2024,76 Valle del Cauca,76243 El Águila,37,19,18,0
2024,76 Valle del Cauca,76246 El Cairo,34,15,19,0
2024,76 Valle del Cauca,76248 El Cerrito,380,185,195,0
2024,76 Valle del Cauca,76250 El Dovio,126,69,57,0
2024,76 Valle del Cauca,76275 Florida,445,219,226,0
2024,76 Valle del Cauca,76306 Ginebra,135,60,75,0
2024,76 Valle del Cauca,76318 Guacarí,235,124,111,0
2024,76 Valle del Cauca,76364 Jamundí,1551,800,751,0
2024,76 Valle del Cauca,76377 La Cumbre,68,40,28,0
2024,76 Valle del Cauca,76400 La Unión,248,117,131,0
2024,76 Valle del Cauca,76403 La Victoria,81,46,35,0
2024,76 Valle del Cauca,76497 Obando,69,27,42,0
2024,76 Valle del Cauca,76520 Palmira,2214,1169,1045,0
2024,76 Valle del Cauca,76563 Pradera,358,193,165,0
2024,76 Valle del Cauca,76606 Restrepo,86,46,40,0
2024,76 Valle del Cauca,76616 Riofrío,99,52,47,0
2024,76 Valle del Cauca,76622 Roldanillo,251,133,118,0
2024,76 Valle del Cauca,76670 San Pedro,107,60,47,0
2024,76 Valle del Cauca,76736 Sevilla,264,148,116,0
2024,76 Valle del Cauca,76823 Toro,80,43,36,1
2024,76 Valle del Cauca,76828 Trujillo,117,65,52,0
2024,76 Valle del Cauca,76834 Tuluá,1274,666,608,0
2024,76 Valle del Cauca,76845 Ulloa,24,15,9,0
2024,76 Valle del Cauca,76863 Versalles,65,37,28,0
2024,76 Valle del Cauca,76869 Vijes,82,43,39,0
2024,76 Valle del Cauca,76890 Yotoco,86,39,47,0
2024,76 Valle del Cauca,76892 Yumbo,842,423,419,0
2024,76 Valle del Cauca,76895 Zarzal,280,136,144,0
2024,81 Arauca,81001 Arauca,891,471,420,0
2024,81 Arauca,81065 Arauquita,539,261,278,0
2024,81 Arauca,81220 Cravo Norte,38,20,18,0
2024,81 Arauca,81300 Fortul,243,126,117,0
2024,81 Arauca,81591 Puerto Rondón,52,27,25,0
2024,81 Arauca,81736 Saravena,595,278,317,0
2024,81 Arauca,81794 Tame,644,334,310,0
2024,85 Casanare,85001 Yopal,2121,1054,1067,0
2024,85 Casanare,85010 Aguazul,344,174,170,0
2024,85 Casanare,85015 Chámeza,21,15,6,0
2024,85 Casanare,85125 Hato Corozal,118,57,61,0
2024,85 Casanare,85136 La Salina,7,6,1,0
2024,85 Casanare,85139 Maní,169,82,87,0
2024,85 Casanare,85162 Monterrey,151,63,88,0
2024,85 Casanare,85225 Nunchía,51,26,25,0
2024,85 Casanare,85230 Orocué,103,51,52,0
2024,85 Casanare,85250 Paz de Ariporo,421,210,211,0
2024,85 Casanare,85263 Pore,127,60,67,0
2024,85 Casanare,85279 Recetor,7,5,2,0
2024,85 Casanare,85300 Sabanalarga,27,15,12,0
2024,85 Casanare,85315 Sácama,24,11,13,0
2024,85 Casanare,85325 San Luis de Palenque,54,30,24,0
2024,85 Casanare,85400 Támara,52,26,26,0
2024,85 Casanare,85410 Tauramena,259,129,130,0
2024,85 Casanare,85430 Trinidad,141,71,70,0
2024,85 Casanare,85440 Villanueva,445,229,216,0
2024,86 Putumayo,86001 Mocoa,570,300,270,0
2024,86 Putumayo,86219 Colón,42,24,18,0
2024,86 Putumayo,86320 Orito,394,195,199,0
2024,86 Putumayo,86568 Puerto Asís,799,414,385,0
2024,86 Putumayo,86569 Puerto Caicedo,115,62,53,0
2024,86 Putumayo,86571 Puerto Guzmán,199,107,92,0
2024,86 Putumayo,86573 Puerto Leguízamo,207,113,94,0
2024,86 Putumayo,86749 Sibundoy,102,61,41,0
2024,86 Putumayo,86755 San Francisco,44,24,20,0
2024,86 Putumayo,86757 San Miguel,164,76,88,0
2024,86 Putumayo,86760 Santiago,66,39,27,0
2024,86 Putumayo,86865 Valle del Guamuez,490,254,235,1
2024,86 Putumayo,86885 Villagarzón,293,137,156,0
2024,88 Archipiélago de San Andrés y Providencia,88001 San Andrés,538,289,249,0
2024,88 Archipiélago de San Andrés y Providencia,88564 Providencia,63,25,38,0
2024,91 Amazonas,91001 Leticia,564,288,276,0
2024,91 Amazonas,91263 El Encanto,8,5,3,0
2024,91 Amazonas,91405 La Chorrera,25,15,10,0
2024,91 Amazonas,91407 La Pedrera,30,11,19,0
2024,91 Amazonas,91430 La Victoria,1,1,0,0
