"Año","Mes","País destino","Codigo M49","Femenino","Masculino","Indefinido","Total","Ubicación PCM"
"2013","Octubre","Chile","152","29","14",,"43","(0.814836,-77.662532)"
"2013","Octubre","Chile","152","10","13",,"23","(10.445761,-75.516429)"
"2013","Octubre","Chile","152","29","21",,"50","(10.886611,-74.776708)"
"2013","Octubre","Chile","152","2","1",,"3","(12.586067,-81.702563)"
"2013","Octubre","Chile","152","543","421",,"964","(3.541112,-76.384584)"
"2013","Octubre","Chile","152","2,601","2,532",,"5,133","(4.697144,-74.140516)"
"2013","Octubre","Chile","152","17","14",,"31","(4.815061,-75.736532)"
"2013","Octubre","Chile","152","188","184",,"372","(6.171601,-75.427454)"
"2013","Octubre","Chile","152","3","2",,"5","(7.927209,-72.507910)"
"2013","Octubre","China","156","4","1",,"5","(10.445761,-75.516429)"
"2013","Octubre","China","156","3","9",,"12","(10.886611,-74.776708)"
"2013","Octubre","China","156","10","13",,"23","(3.541112,-76.384584)"
"2013","Octubre","China","156","283","560",,"843","(4.697144,-74.140516)"
"2013","Octubre","China","156","0","4",,"4","(4.815061,-75.736532)"
"2013","Octubre","China","156","21","54",,"75","(6.171601,-75.427454)"
"2013","Octubre","China","156","2","4",,"6","(7.128456,-73.183637)"
"2013","Octubre","Chipre","196","2","1",,"3","(4.697144,-74.140516)"
"2013","Octubre","Costa de Marfil","384","2","0",,"2","(3.541112,-76.384584)"
"2013","Octubre","Costa de Marfil","384","1","8",,"9","(4.697144,-74.140516)"
"2013","Octubre","Costa de Marfil","384","1","1",,"2","(6.171601,-75.427454)"
"2013","Octubre","Costa Rica","188","4","12",,"16","(10.445761,-75.516429)"
"2013","Octubre","Costa Rica","188","21","36",,"57","(10.886611,-74.776708)"
"2013","Octubre","Costa Rica","188","6","58",,"64","(12.5744111,-81.703935)"
"2013","Octubre","Costa Rica","188","4","4",,"8","(12.586067,-81.702563)"
"2013","Octubre","Costa Rica","188","44","89",,"133","(3.541112,-76.384584)"
"2013","Octubre","Costa Rica","188","725","928",,"1,653","(4.697144,-74.140516)"
"2013","Octubre","Costa Rica","188","2","10",,"12","(4.815061,-75.736532)"
"2013","Octubre","Costa Rica","188","78","93",,"171","(6.171601,-75.427454)"
"2013","Octubre","Costa Rica","188","1","0",,"1","(7.102626,-77.762647)"
"2013","Octubre","Costa Rica","188","3","2",,"5","(7.128456,-73.183637)"
"2013","Octubre","Costa Rica","188","1","3",,"4","(7.927209,-72.507910)"
"2013","Octubre","Croacia","191","3","2",,"5","(4.697144,-74.140516)"
"2013","Octubre","Cuba","192","13","12",,"25","(10.445761,-75.516429)"
"2013","Octubre","Cuba","192","10","11",,"21","(10.886611,-74.776708)"
"2013","Octubre","Cuba","192","4","1",,"5","(12.586067,-81.702563)"
"2013","Octubre","Cuba","192","77","64",,"141","(3.541112,-76.384584)"
"2013","Octubre","Cuba","192","1,127","971",,"2,098","(4.697144,-74.140516)"
"2013","Octubre","Cuba","192","15","10",,"25","(4.815061,-75.736532)"
"2013","Octubre","Cuba","192","162","114",,"276","(6.171601,-75.427454)"
"2013","Octubre","Cuba","192","3","1",,"4","(7.128456,-73.183637)"
"2013","Octubre","Cuba","192","1","1",,"2","(7.927209,-72.507910)"
"2013","Octubre","Curazao","531","0","7",,"7","(10.408582,-75.538003)"
"2013","Octubre","Curazao","531","0","1",,"1","(10.886611,-74.776708)"
"2013","Octubre","Curazao","531","0","6",,"6","(11.247723,-74.213989)"
"2013","Octubre","Curazao","531","4","2",,"6","(3.541112,-76.384584)"
"2013","Octubre","Curazao","531","331","458",,"789","(4.697144,-74.140516)"
"2013","Octubre","Curazao","531","100","63",,"163","(6.171601,-75.427454)"
"2013","Octubre","Desconocido","99,999","1","0",,"1","(3.541112,-76.384584)"
"2013","Octubre","Desconocido","99,999","0","1",,"1","(4.697144,-74.140516)"
"2013","Octubre","Dinamarca","208","1","1",,"2","(3.541112,-76.384584)"
"2013","Octubre","Dinamarca","208","10","12",,"22","(4.697144,-74.140516)"
"2013","Octubre","Dominica","212","1","0",,"1","(4.697144,-74.140516)"
"2013","Octubre","Ecuador","218","559","612",,"1,171","(0.25129,-76.875963)"
"2013","Octubre","Ecuador","218","6,596","7,190",,"13,786","(0.814836,-77.662532)"
"2013","Octubre","Ecuador","218","97","104",,"201","(1.813928,-78.763924)"
"2013","Octubre","Ecuador","218","1","6",,"7","(10.445761,-75.516429)"
"2013","Octubre","Ecuador","218","2","9",,"11","(10.886611,-74.776708)"
"2013","Octubre","Ecuador","218","702","835",,"1,537","(3.541112,-76.384584)"
"2013","Octubre","Ecuador","218","2,325","4,067",,"6,392","(4.697144,-74.140516)"
"2013","Octubre","Ecuador","218","4","1",,"5","(4.815061,-75.736532)"
"2013","Octubre","Ecuador","218","369","361",,"730","(6.171601,-75.427454)"
"2013","Octubre","Ecuador","218","0","1",,"1","(7.128456,-73.183637)"
"2013","Octubre","Egipto","818","39","30",,"69","(4.697144,-74.140516)"
"2013","Octubre","El Salvador","222","6","4",,"10","(10.445761,-75.516429)"
"2013","Octubre","El Salvador","222","1","1",,"2","(10.886611,-74.776708)"
"2013","Octubre","El Salvador","222","81","86",,"167","(3.541112,-76.384584)"
"2013","Octubre","El Salvador","222","958","1,091",,"2,049","(4.697144,-74.140516)"
"2013","Octubre","El Salvador","222","1","0",,"1","(4.815061,-75.736532)"
"2013","Octubre","El Salvador","222","159","148",,"307","(6.171601,-75.427454)"
"2013","Octubre","Emiratos Árabes Unidos","784","0","1",,"1","(3.541112,-76.384584)"
"2013","Octubre","Emiratos Árabes Unidos","784","106","178",,"284","(4.697144,-74.140516)"
"2013","Octubre","Emiratos Árabes Unidos","784","1","2",,"3","(6.171601,-75.427454)"
"2013","Octubre","Eritrea","232","0","3",,"3","(4.697144,-74.140516)"
"2013","Octubre","Eslovaquia","703","0","1",,"1","(4.697144,-74.140516)"
"2013","Octubre","Eslovenia","705","2","1",,"3","(4.697144,-74.140516)"
"2013","Octubre","España","724","1","2",,"3","(10.445761,-75.516429)"
"2013","Octubre","España","724","0","1",,"1","(12.586067,-81.702563)"
"2013","Octubre","España","724","1,290","839",,"2,129","(3.541112,-76.384584)"
"2013","Octubre","España","724","6,559","5,277",,"11,836","(4.697144,-74.140516)"
"2013","Octubre","España","724","1","0",,"1","(4.815061,-75.736532)"
"2013","Octubre","España","724","789","566",,"1,355","(6.171601,-75.427454)"
"2013","Octubre","Estado de Palestina","275","1","1",,"2","(4.697144,-74.140516)"
"2013","Octubre","Estados Unidos de América","840","1","1",,"2","(10.408582,-75.538003)"
"2013","Octubre","Estados Unidos de América","840","2,148","1,836",,"3,984","(10.445761,-75.516429)"
