Fecha,Departamentos,Sexo,Concepto,Periodo,Valor
2024,Tolima,Hombres,Población en edad de trabajar (PET),Anual,524.296
2025,Tolima,Hombres,Población en edad de trabajar (PET),Anual,527.151
2007,Tolima,Hombres,Fuerza de trabajo,Anual,377.2044
2008,Tolima,Hombres,Fuerza de trabajo,Anual,393.014251
2009,Tolima,Hombres,Fuerza de trabajo,Anual,390.430427
2010,Tolima,Hombres,Fuerza de trabajo,Anual,398.350866
2011,Tolima,Hombres,Fuerza de trabajo,Anual,412.69317
2012,Tolima,Hombres,Fuerza de trabajo,Anual,401.598047
2013,Tolima,Hombres,Fuerza de trabajo,Anual,391.542123
2014,Tolima,Hombres,Fuerza de trabajo,Anual,394.986326
2015,Tolima,Hombres,Fuerza de trabajo,Anual,399.905184
2016,Tolima,Hombres,Fuerza de trabajo,Anual,397.343913
2017,Tolima,Hombres,Fuerza de trabajo,Anual,390.062737
2018,Tolima,Hombres,Fuerza de trabajo,Anual,394.756667
2019,Tolima,Hombres,Fuerza de trabajo,Anual,383.97497100000004
2020,Tolima,Hombres,Fuerza de trabajo,Anual,368.975216
2021,Tolima,Hombres,Fuerza de trabajo,Anual,362.809
2022,Tolima,Hombres,Fuerza de trabajo,Anual,377.44
2023,Tolima,Hombres,Fuerza de trabajo,Anual,368.731
2024,Tolima,Hombres,Fuerza de trabajo,Anual,379.403
2025,Tolima,Hombres,Fuerza de trabajo,Anual,401.595
2007,Tolima,Hombres,Población ocupada,Anual,342.013045
2008,Tolima,Hombres,Población ocupada,Anual,351.711155
2009,Tolima,Hombres,Población ocupada,Anual,347.908742
2010,Tolima,Hombres,Población ocupada,Anual,352.146229
2011,Tolima,Hombres,Población ocupada,Anual,363.072045
2012,Tolima,Hombres,Población ocupada,Anual,364.60494
2013,Tolima,Hombres,Población ocupada,Anual,361.649268
2014,Tolima,Hombres,Población ocupada,Anual,362.082317
2015,Tolima,Hombres,Población ocupada,Anual,364.012042
2016,Tolima,Hombres,Población ocupada,Anual,366.636324
2017,Tolima,Hombres,Población ocupada,Anual,358.026168
2018,Tolima,Hombres,Población ocupada,Anual,353.45394
2019,Tolima,Hombres,Población ocupada,Anual,335.170421
2020,Tolima,Hombres,Población ocupada,Anual,302.008733
2021,Tolima,Hombres,Población ocupada,Anual,311.786
2022,Tolima,Hombres,Población ocupada,Anual,329.678
2023,Tolima,Hombres,Población ocupada,Anual,333.456
2024,Tolima,Hombres,Población ocupada,Anual,341.412
2025,Tolima,Hombres,Población ocupada,Anual,367.726
2007,Tolima,Hombres,Población desocupada,Anual,35.191355
2008,Tolima,Hombres,Población desocupada,Anual,41.303096
2009,Tolima,Hombres,Población desocupada,Anual,42.521686
2010,Tolima,Hombres,Población desocupada,Anual,46.204637000000005
2011,Tolima,Hombres,Población desocupada,Anual,49.621125
2012,Tolima,Hombres,Población desocupada,Anual,36.993107
2013,Tolima,Hombres,Población desocupada,Anual,29.892855
2014,Tolima,Hombres,Población desocupada,Anual,32.90401
2015,Tolima,Hombres,Población desocupada,Anual,35.893142999999995
2016,Tolima,Hombres,Población desocupada,Anual,30.70759
2017,Tolima,Hombres,Población desocupada,Anual,32.036568
2018,Tolima,Hombres,Población desocupada,Anual,41.302728
2019,Tolima,Hombres,Población desocupada,Anual,48.804550000000006
2020,Tolima,Hombres,Población desocupada,Anual,66.966482
2021,Tolima,Hombres,Población desocupada,Anual,51.023
2022,Tolima,Hombres,Población desocupada,Anual,47.762
2023,Tolima,Hombres,Población desocupada,Anual,35.276
2024,Tolima,Hombres,Población desocupada,Anual,37.991
2025,Tolima,Hombres,Población desocupada,Anual,33.869
2007,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,86.3176
2008,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,73.735749
2009,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,79.566573
2010,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,74.920134
2011,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,63.91783
2012,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,78.40095299999999
2013,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,91.99487699999999
2014,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,92.224674
2015,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,91.24681600000001
2016,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,98.017087
2017,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,109.61826300000001
2018,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,109.536333
2019,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,124.425029
2020,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,143.172784
2021,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,152.479
2022,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,140.647
2023,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,152.147
2024,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,144.893
2025,Tolima,Hombres,Población fuera de la fuerza de trabajo,Anual,125.557
2007,Tolima,Hombres,Población subocupada,Anual,46.231942000000004
2008,Tolima,Hombres,Población subocupada,Anual,55.922168
2009,Tolima,Hombres,Población subocupada,Anual,48.875483
2010,Tolima,Hombres,Población subocupada,Anual,68.05162200000001
2011,Tolima,Hombres,Población subocupada,Anual,76.039863
2012,Tolima,Hombres,Población subocupada,Anual,56.570818
2013,Tolima,Hombres,Población subocupada,Anual,56.17192
2014,Tolima,Hombres,Población subocupada,Anual,41.491112
2015,Tolima,Hombres,Población subocupada,Anual,39.83366
2016,Tolima,Hombres,Población subocupada,Anual,45.634912
2017,Tolima,Hombres,Población subocupada,Anual,44.452624
2018,Tolima,Hombres,Población subocupada,Anual,49.068146999999996
2019,Tolima,Hombres,Población subocupada,Anual,48.069022
2020,Tolima,Hombres,Población subocupada,Anual,0.0
2021,Tolima,Hombres,Población subocupada,Anual,20.561
2022,Tolima,Hombres,Población subocupada,Anual,27.72
2023,Tolima,Hombres,Población subocupada,Anual,22.756
2024,Tolima,Hombres,Población subocupada,Anual,19.079
2025,Tolima,Hombres,Población subocupada,Anual,32.94
2007,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2008,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2009,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2010,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2011,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2012,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2013,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2014,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2015,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2016,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2017,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2018,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2019,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2020,Tolima,Hombres,Fuerza de trabajo potencial,Anual,0.0
2021,Tolima,Hombres,Fuerza de trabajo potencial,Anual,18.121
2022,Tolima,Hombres,Fuerza de trabajo potencial,Anual,24.731
2023,Tolima,Hombres,Fuerza de trabajo potencial,Anual,10.153
2024,Tolima,Hombres,Fuerza de trabajo potencial,Anual,7.378
2025,Tolima,Hombres,Fuerza de trabajo potencial,Anual,3.76
2007,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,71.561913392
2008,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,71.922642282
2009,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,72.263839222
2010,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,72.590566442
2011,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,72.910341015
2012,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,73.224795328
2013,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,73.530747064
2014,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,73.827093169
2015,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,74.119945402
2016,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,74.400019338
2017,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,74.642877401
2018,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,74.840172038
2019,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,75.109862796
2020,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,75.378507497
2021,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,75.650048395
2022,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,75.93720824
2023,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,76.200027697
2024,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,76.546412137
2025,Valle del Cauca,Hombres,% población en edad de trabajar,Anual,76.854608269
2007,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.711802213
2008,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,78.347516358
2009,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.907410156
2010,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.358598583
2011,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.207472869
2012,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,78.312082927
2013,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,78.339223292
2014,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,77.645386787
2015,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,76.664469005
2016,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,76.909435863
2017,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,76.676508921
2018,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,75.139747158
2019,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,75.272304879
2020,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,71.445233489
2021,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,73.342034234
2022,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,75.99786303
2023,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,76.070298347
2024,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,74.525854815
2025,Valle del Cauca,Hombres,Tasa Global de Participación (TGP),Anual,74.836330234
2007,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,72.623156957
2008,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.751479411
2009,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,71.43030136
2010,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,71.523306131
2011,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.814484062
2012,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.887738426
2013,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.830769068
2014,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.973130704
2015,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,70.040431977
2016,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.945718098
2017,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.493491285
2018,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,68.533503311
2019,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,67.776392943
2020,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,59.790397276
2021,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,62.77100713
2022,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,67.958703519
2023,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,68.990670502
2024,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,67.070019865
2025,Valle del Cauca,Hombres,Tasa de Ocupación (TO),Anual,69.154130678
2007,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,8.89284279
2008,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,10.971677657
2009,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,11.713523864
2010,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,10.994831428
2011,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,11.858715431
2012,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,10.757400628
2013,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,10.861039804
2014,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,9.881148644
2015,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,8.640295973
2016,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,9.054438753
2017,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,9.367950807
2018,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,8.791943141
2019,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,9.958392995
2020,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,16.312965392
2021,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,14.413326838
2022,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,10.578138899
2023,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,9.306691309
2024,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,10.004360189
2025,Valle del Cauca,Hombres,Tasa de Desocupación (TD),Anual,7.592835642
2007,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,11.212210098
2008,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,11.237366914
2009,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,15.986998798
2010,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,16.640317586
2011,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,14.054364178
2012,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,14.464363137
2013,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,13.871780324
2014,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,12.175880886
2015,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,13.308262093
2016,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,11.723250532
2017,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,11.228646023
2018,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,11.978859166
2019,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,11.336798792
2020,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,0.0
2021,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,5.01331933
2022,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,8.571056043
2023,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,8.92487075
2024,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,8.184860547
2025,Valle del Cauca,Hombres,Tasa de Subocupación (TS),Anual,7.026842563
2007,Valle del Cauca,Hombres,Población total,Anual,2065.902
2008,Valle del Cauca,Hombres,Población total,Anual,2073.329
2009,Valle del Cauca,Hombres,Población total,Anual,2079.145
2010,Valle del Cauca,Hombres,Población total,Anual,2084.961
2011,Valle del Cauca,Hombres,Población total,Anual,2091.023
2012,Valle del Cauca,Hombres,Población total,Anual,2096.04
2013,Valle del Cauca,Hombres,Población total,Anual,2099.111
2014,Valle del Cauca,Hombres,Población total,Anual,2101.467
2015,Valle del Cauca,Hombres,Población total,Anual,2104.841
2016,Valle del Cauca,Hombres,Población total,Anual,2109.818
2017,Valle del Cauca,Hombres,Población total,Anual,2115.52
2018,Valle del Cauca,Hombres,Población total,Anual,2126.036
2019,Valle del Cauca,Hombres,Población total,Anual,2138.349
2020,Valle del Cauca,Hombres,Población total,Anual,2148.042
2021,Valle del Cauca,Hombres,Población total,Anual,2156.54
2022,Valle del Cauca,Hombres,Población total,Anual,2155.92
2023,Valle del Cauca,Hombres,Población total,Anual,2160.259
2024,Valle del Cauca,Hombres,Población total,Anual,2165.201
2025,Valle del Cauca,Hombres,Población total,Anual,2170.664
2007,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1478.399
2008,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1491.193
2009,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1502.47
2010,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1513.485
2011,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1524.572
2012,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1534.821
2013,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1543.492
2014,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1551.452
2015,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1560.107
2016,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1569.705
2017,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1579.085
2018,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1591.129
2019,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1606.111
2020,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1619.162
2021,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1631.423
2022,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1637.145
2023,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1646.118
2024,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1657.384
2025,Valle del Cauca,Hombres,Población en edad de trabajar (PET),Anual,1668.255
2007,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1178.4584869999999
2008,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1168.31268
2009,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1215.609565
2010,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1216.215336
2011,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1207.574953
2012,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1201.950294
2013,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1209.159644
2014,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1204.6309059999999
2015,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1196.047747
2016,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1207.25126
2017,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1210.787251
2018,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1195.570308
2019,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1208.9567690000001
2020,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1156.814071
2021,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1196.519
2022,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1244.195
2023,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1252.207
2024,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1235.18
2025,Valle del Cauca,Hombres,Fuerza de trabajo,Anual,1248.461
2007,Valle del Cauca,Hombres,Población ocupada,Anual,1073.660026
2008,Valle del Cauca,Hombres,Población ocupada,Anual,1040.129178
2009,Valle del Cauca,Hombres,Población ocupada,Anual,1073.2188489999999
2010,Valle del Cauca,Hombres,Población ocupada,Anual,1082.49451
2011,Valle del Cauca,Hombres,Población ocupada,Anual,1064.3720759999999
2012,Valle del Cauca,Hombres,Población ocupada,Anual,1072.651686
2013,Valle del Cauca,Hombres,Población ocupada,Anual,1077.832334
2014,Valle del Cauca,Hombres,Población ocupada,Anual,1085.5995360000002
