Fecha,COP,UVR indexado (COP),USD,% Moneda local,% Moneda extranjera
2020-08-31,71.08155324085382,28.918446759146153,0.0,99.99999999999997,0.0
2020-09-30,71.30519736887896,28.694802631121043,0.0,99.99999999999997,0.0
2020-10-31,71.41363752412981,28.586362475870192,0.0,99.99999999999997,0.0
2020-11-30,71.49825633046586,28.501743669534157,0.0,99.99999999999997,0.0
2020-12-31,71.47890510837412,28.520859158005717,0.0,100.0,0.0
2021-01-31,70.99734584471882,29.00265415528118,0.0,100.0,0.0
2021-02-28,71.10775067895032,28.89224932104968,0.0,100.0,0.0
2021-03-31,72.12726357457416,27.87273642542587,0.0,100.0,0.0
2021-04-30,72.15263438950606,27.84736561049393,0.0,100.0,0.0
2021-05-31,72.01239217847997,27.987607821520026,0.0,100.0,0.0
2021-06-30,71.62658052886715,28.373419471132838,0.0,100.0,0.0
2021-07-31,71.68635446389521,28.31364553610478,0.0,100.0,0.0
2021-08-31,71.27296008535559,28.727039914644415,0.0,100.0,0.0
2021-09-30,70.89803404515995,29.101965954840065,0.0,100.0,0.0
2021-10-31,70.84712791181735,29.152872088182647,0.0,100.0,0.0
2021-11-30,70.12504398453098,29.874956015469007,0.0,99.99999999999997,0.0
2021-12-31,69.67790929265544,30.32209070734456,0.0,99.99999999999997,0.0
2022-01-31,70.03140884843462,29.968591151565384,0.0,100.0,0.0
2022-02-28,69.82584612472365,30.174153875276343,0.0,100.0,0.0
2022-03-31,69.36758560703814,30.63241439296186,0.0,100.0,0.0
2022-04-30,69.44701067156699,30.552989328432993,0.0,100.0,0.0
2022-05-31,69.73381713255694,30.266182867443042,0.0,99.99999999999997,0.0
2022-06-30,69.02092489436932,30.97907510563066,0.0,99.99999999999997,0.0
2022-07-31,69.1689205572863,30.831079442713712,0.0,100.0,0.0
2022-08-31,69.14309401181112,30.85690598818888,0.0,100.0,0.0
2022-09-30,68.97991935462315,31.02008064537686,0.0,100.0,0.0
2022-10-31,68.98920729252596,31.01079270747404,0.0,100.0,0.0
2022-11-30,68.82297080379283,31.177029196207158,0.0,99.99999999999997,0.0
2022-12-31,69.36418856805669,30.63581143194329,0.0,99.99999999999997,0.0
2023-01-31,69.14054165306219,30.85945834693779,0.0,99.99999999999997,0.0
2023-02-28,70.8314090084082,29.168590991591792,0.0,99.99999999999999,0.0
2023-03-31,70.60918230957199,29.390817690427994,0.0,99.99999999999999,0.0
2023-04-30,70.67000791503631,29.329992084963685,0.0,100.0,0.0
2023-05-31,70.51899611077121,29.481003889228784,0.0,100.0,0.0
2023-06-30,70.19734449067353,29.802655509326463,0.0,100.0,0.0
2023-07-31,70.13900760666937,29.860992393330633,0.0,100.0,0.0
2023-08-31,70.04419789731827,29.955802102681716,0.0,99.99999999999999,0.0
2023-09-30,69.58038004297731,30.419619957022682,0.0,99.99999999999999,0.0
2023-10-31,69.9825999610646,30.01740003893541,0.0,100.0,0.0
2023-11-30,69.97585056584842,30.02414943415158,0.0,100.0,0.0
2023-12-31,69.48159578456784,30.518404215432167,0.0,100.0,0.0
2024-01-31,69.13737897880206,30.8603778238562,0.0,99.99775680265826,0.0
2024-02-28,72.02353605569243,27.976463944307568,0.0,100.0,0.0
2024-03-31,69.13195771253945,30.868042287460558,0.0,100.0,0.0
2024-04-30,69.28733448769539,30.712665512304614,0.0,100.0,0.0
2024-05-31,69.24051777218676,30.759482227813244,0.0,100.0,0.0
2024-06-30,69.48293281304375,30.517067186956233,0.0,99.99999999999997,0.0
2024-07-31,69.12588395620223,30.874116043797795,0.0,100.00000000000003,0.0
2024-08-31,69.12588395620223,30.874116043797795,0.0,100.00000000000003,0.0
2024-09-30,70.07285162517236,29.927148374827638,0.0,100.0,0.0
2024-10-31,70.17008616709208,29.829913832907895,0.0,99.99999999999997,0.0
2024-11-30,70.9732517380879,29.02674826191211,0.0,100.0,0.0
2024-12-31,71.40779806107929,28.592201938920702,0.0,100.0,0.0
2025-01-31,70.51690350367498,29.483096496325032,0.0,100.00000000000003,0.0
2025-02-28,71.97618047136515,28.023819528634853,0.0,100.0,0.0
