Fecha,USD,EUR,JPY,CHF,UVR (COP),COP,% Moneda local,% Moneda extranjera
2018-02-28,28.01521395690298,3.4235956828172096,0.28854637830951896,0.0,19.08519194997721,49.18745203199306,68.27264398197028,31.727356018029706
2018-03-31,27.226893107300555,3.8284384396783757,0.28192142160413236,0.0,19.463326027613828,49.19942100380311,68.66274703141694,31.337252968583062
2018-04-30,26.89312452122983,3.8786874287874236,0.2710924808300619,0.0,19.809703856403278,49.14739171274941,68.9570955691527,31.04290443084731
2018-05-31,26.983293906533657,3.768883025603357,0.2747349232743391,0.0,19.953138136402973,49.01995000818567,68.97308814458863,31.026911855411356
2018-06-30,27.20814428665552,3.808424759133248,0.2721716568082339,0.0,20.088778309989422,48.622480987413574,68.71125929740299,31.288740702597007
2018-07-31,26.42365830883197,3.709220669485938,0.2615863531745863,0.0,20.307365499718596,49.298169168788895,69.6055346685075,30.394465331492498
2018-08-31,26.982438854633422,3.7707166417711857,0.27015330522472947,0.0,20.22484647049901,48.75184472787167,68.97669119837069,31.02330880162934
2018-09-30,26.459818219235682,3.911659236539057,0.2592792154229339,0.0,20.33927254993243,49.02997077886992,69.36924332880234,30.630756671197673
2018-10-31,28.39079334228311,3.9802857070654487,0.2719748761366331,0.0,21.176664394637264,46.180281679877545,67.35694607451481,32.64305392548519
2018-11-30,28.817376411998534,4.015401854466822,0.27362419337108324,0.0,21.263223740556843,45.63037379960673,66.89359754016357,33.106402459836445
2018-12-31,28.333239614950777,3.919852044196247,0.2736950092822615,0.0,20.569384858924796,46.903828472645934,67.47321333157072,32.52678666842929
2019-01-31,29.240545531305106,3.8799242108094503,0.2721906928434189,0.0,21.152778461165816,45.454561103876195,66.60733956504201,33.392660434957975
2019-02-28,28.29102005876014,3.73176849176478,0.2577821245313154,0.0,21.436907819489427,46.28252150545434,67.71942932494377,32.28057067505624
2019-03-31,28.320419329008335,3.768835652085292,0.2655215579177902,0.0,21.594038740380118,46.05118472060845,67.64522346098856,32.35477653901142
2019-04-30,28.640116676055676,3.8027362893434677,0.26655240655405765,0.0,20.381170468255092,46.90942415979171,67.2905946280468,32.7094053719532
2019-05-31,29.194066598116976,3.885661858609467,0.28200804115719846,0.0,20.249001922851498,46.389261579264875,66.63826350211637,33.36173649788364
2019-06-30,27.72198317794286,3.779594774449436,0.27038612150075286,0.0,20.79540018823976,47.43263573786717,68.22803592610694,31.77196407389305
2019-07-31,27.90837240342571,3.694530692276436,0.2694489329862925,0.0,20.480064315679602,47.647583655631976,68.12764797131157,31.872352028688432
2019-08-31,28.68144733335542,3.748214642334655,0.28168170563465667,0.0,20.208393233325385,47.08026308534989,67.28865631867527,32.711343681324735
2019-09-30,29.27830688736971,3.804606439956844,0.2835191795978422,0.0,20.63000960104816,46.00355789202744,66.6335674930756,33.36643250692439
2019-10-31,28.705200506882665,3.7930197938485914,0.276011868557831,0.0,20.689143282015596,46.536624548695315,67.22576783071091,32.774232169289085
2019-11-30,29.521678175612326,3.823372288782609,0.0,0.0,20.375811393361253,46.279138142243816,66.65494953560507,33.34505046439493
2019-12-31,28.963801690671975,3.7606037187688526,0.0,0.0,21.140112691404088,46.13548189915508,67.27559459055918,32.72440540944083
2020-01-31,29.663792216803152,3.6598568059747802,0.0,0.0,20.191668784402005,46.48468219282007,66.67635097722207,33.323649022777936
2020-02-29,29.58073250094356,3.705952199132885,0.0,0.0,20.133480258854107,46.57983504106943,66.71331529992354,33.28668470007645
2020-03-31,32.93351093923498,4.033628383562331,0.0,0.0,19.266410348361067,43.76645032884162,63.032860677202684,36.96713932279731
2020-04-30,33.425797547737574,3.8836780177511216,0.0,0.0,19.541788240992336,43.148736193518964,62.690524434511296,37.30947556548869
2020-05-31,31.571056464860227,3.660606918828662,0.0,0.0,19.109345658620715,45.6589909576904,64.76833661631112,35.23166338368889
2020-06-30,32.93560576151067,3.6650261248696006,0.0,0.0,18.929721892883393,44.46964622073632,63.399368113619715,36.60063188638028
2020-07-31,33.111737562568436,3.745550875517344,0.0,0.0,18.069930457642744,45.072781104271456,63.1427115619142,36.85728843808578
2020-08-31,33.1238799526497,3.749401321339594,0.0,0.0,17.990777014878308,45.135941711132396,63.12671872601071,36.87328127398929
2020-09-30,33.53386704931566,3.699853608055543,0.0,0.0,17.75289492185941,45.0133844207694,62.766279342628806,37.2337206573712
2020-10-31,33.0578815757248,3.697282974359681,0.0,0.0,17.824049891368144,45.42078555854738,63.24483544991553,36.75516455008449
2020-11-30,31.36495034975239,3.566197348974889,0.0,0.0,18.287673603775247,46.781178697497474,65.06885230127271,34.93114769872728
2020-12-31,32.44006543108096,3.747067860579815,0.0,0.0,17.94526721404835,45.867599494290886,63.812866708339236,36.18713329166078
2021-01-31,33.860354942069876,3.7960998623425906,0.0,0.0,17.827428382458237,44.516116813129294,62.34354519558754,37.65645480441246
2021-02-28,33.63370191259889,3.808347347668221,0.0,0.0,17.82637637192639,44.7315743678065,62.557950739732895,37.44204926026711
2021-03-31,34.2169711039238,3.682986879525263,0.0,0.0,17.071571312397133,45.028470704153804,62.10004201655094,37.89995798344906
2021-04-30,34.853641136449426,3.7633829644657943,0.0,0.0,16.965967013736414,44.417008885348366,61.38297589908478,38.61702410091522
2021-05-31,34.4600022421445,3.7370052570531684,0.0,0.0,17.1703037007589,44.632688800043404,61.80299250080235,38.19700749919766
2021-06-30,34.78620899862834,3.6237921905287,0.0,0.0,17.348038705496865,44.241960105346095,61.589998810842964,38.41000118915704
2021-07-31,34.78926933409567,3.6613005163345673,0.0,0.0,17.30254119574125,44.2468889538285,61.54943014956975,38.45056985043024
2021-08-31,34.93756242431794,3.5898634451729374,0.0,0.0,17.532880952780534,43.93969317772857,61.4725741305091,38.52742586949087
2021-09-30,34.35562904644013,3.6031082986067067,0.0,0.0,17.892399790180335,44.148862864772845,62.04126265495318,37.958737345046835
2021-10-31,34.51774062377686,3.5569875533098925,0.0,0.0,17.889918912824612,44.03535291008864,61.92527182291325,38.074728177086754
2021-11-30,35.81640263908902,3.551759626772246,0.0,0.0,17.952620300267977,42.679217433870754,61.92527182291325,38.074728177086754
2021-12-31,36.1071398413763,3.7255849971105697,0.0,0.0,18.081091378040167,42.086183783472926,60.16727516151309,39.832724838486904
2022-01-31,35.75252802887617,3.527784700398038,0.0,0.0,18.037394580402058,42.68229269032373,60.719687270725785,39.28031272927421
2022-02-28,34.77762209404723,3.580248841024584,0.0,0.0,18.408144583126003,43.23398448180218,61.642129064928184,38.35787093507182
2022-03-31,33.31746905672147,3.424710635408253,0.0,0.0,19.083929852112828,44.173890455757444,63.25782030787027,36.742179692129724
2022-04-30,34.16804288009801,3.3478777423088704,0.0,0.0,18.793182338731317,43.6908970388618,62.48407937759312,37.515920622406874
2022-05-31,33.76752223940918,3.3072388728350965,0.0,0.0,18.75249584574635,44.17274304200938,62.92523888775572,37.074761112244275
2022-06-30,35.233296548279384,3.3532031854145115,0.0,0.0,18.730848612938377,42.68265165336773,61.41350026630611,38.5864997336939
2022-07-31,35.71843074752587,3.2892964422228124,0.0,0.0,18.520770636517504,42.4715021737338,60.992272810251315,39.007727189748685
2022-08-31,36.027091035585336,3.2528114741424643,0.0,0.0,18.46066119416659,42.259436296105605,60.720097490272195,39.2799025097278
2022-09-30,36.31406998069918,3.3045867238465982,0.0,0.0,18.45990325269893,41.92144004275529,60.381343295454215,39.61865670454578
2022-10-31,37.321101391732,3.4269018969779608,0.0,0.0,18.114016402955933,41.13798030833411,59.25199671129005,40.74800328870997
2022-11-30,37.25229997220572,3.5524852618449856,0.0,0.0,18.194601564631803,41.00061320131748,59.19521476594928,40.8047852340507
2022-12-31,37.37749486201996,3.680857366291984,0.0,0.0,17.80676910626495,41.13487866542311,58.94164777168807,41.058352228311946
2023-01-31,36.26438428953118,3.631460542372668,0.0,0.0,18.2938231780871,41.81033199000906,60.10415516809615,39.895844831903844
2023-02-28,37.918904474846634,3.601140970455854,0.0,0.0,16.824563078826642,41.65539147587087,58.47995455469752,41.520045445302486
2023-03-31,36.32166997102805,3.5670183158704294,0.0,0.0,17.465393371458333,42.645918341643174,60.111311713101514,39.888688286898486
2023-04-30,36.03416294522363,3.5935048039498505,0.0,0.0,17.509638831784635,42.86269341904189,60.372332250826524,39.627667749173476
2023-05-31,34.48271281038381,3.332905860017192,0.0,0.0,18.130649920304684,44.05373140929431,62.18438132959899,37.815618670401
2023-06-30,33.28503248196555,3.2672755311542443,0.0,0.0,18.70124603706429,44.7464459498159,63.44769198688019,36.5523080131198
2023-07-31,31.721832787113435,3.1568697030351616,0.0,0.0,19.233972808289014,45.887324701562385,65.12129750985139,34.8787024901486
2023-08-31,32.2944013093363,3.1749465128830643,0.0,0.0,19.12492267350025,45.40572950428038,64.53065217778064,35.46934782221937
2023-09-30,32.39168007777245,3.0769231031959423,0.0,0.0,19.398212654686045,45.13318416434557,64.53139681903161,35.468603180968394
2023-10-31,31.673063062789332,3.053338455808917,0.0,0.0,19.369291288656257,45.9043071927455,65.27359848140175,34.72640151859825
2023-11-30,32.04905919418374,3.0196938240564224,0.0,0.0,19.272187872532726,45.65905910922711,64.93124698175983,35.06875301824016
2023-12-31,31.70772888792562,2.9805485219794434,0.0,0.0,19.710240832907598,45.62851834307934,65.31172259009494,34.68827740990506
2024-01-31,32.12330111077994,2.9627951031089372,0.0,0.0,19.700660247067304,45.213243539043816,64.91390378611112,35.08609621388888
2024-02-28,31.636695355065097,2.9096607222843036,0.0,0.0,19.651503834501707,45.8021400881489,65.4536439226506,34.5463560773494
2024-03-31,30.78283732790228,3.057488281090863,0.0,0.0,20.199509414868004,45.96016497613886,66.15967439100687,33.84032560899314
2024-04-30,30.84274464476912,2.9821219386129982,0.0,0.0,20.108575825311053,46.06655759130684,66.1751334166179,33.82486658338212
2024-05-31,30.197742813715955,2.985397260553552,0.0,0.0,20.337851494232194,46.47900843149831,66.8168599257305,33.18314007426951
2024-06-30,31.13135856241928,3.0340044903858554,0.0,0.0,19.886152483805002,45.94848446338986,65.83463694719487,34.165363052805134
2024-07-31,31.03091819935851,3.018160856422444,0.0,0.0,20.154573664396104,45.79634727982293,65.95092094421904,34.04907905578095
2024-08-31,30.875991521909697,3.09427702721688,0.0,0.0,19.911910069581833,46.1178213812916,66.02973145087343,33.97026854912657
2024-09-30,30.596557764869292,3.0913263490051928,0.0,0.0,19.653082626661657,46.659033259463854,66.31211588612551,33.68788411387448
2024-10-31,31.6610191210313,3.1163431208091237,0.0,0.0,19.269330639490924,45.95330711866866,65.22263775815958,34.77736224184042
2024-11-30,32.28656882521329,2.940965951102154,0.0,0.0,18.622323343755387,46.15014187992917,64.77246522368456,35.22753477631544
2024-12-31,31.79024048825625,2.8448376861171387,0.0,0.0,18.51497848532151,46.84994334030511,65.36492182562662,34.63507817437339
2025-01-31,29.767083885035127,2.6730568401871273,0.0,0.0,18.719123336533467,48.840735938244265,67.55985927477774,32.44014072522226
2025-02-28,28.986870992469477,2.6321212255239788,0.0,0.0,18.995827020826507,49.38518076118004,68.38100778200655,31.61899221799346
2025-03-31,28.983303666630345,2.7281848236721005,0.0,0.0,19.047828633374035,49.24068287632352,68.28851150969754,31.711488490302447
2025-04-30,29.447254640827186,2.783513611759054,0.0,0.0,18.74705211085025,49.022179636563514,67.76923174741376,32.23076825258624
2025-05-31,28.728952734334595,2.7061156594402833,0.0,0.0,18.296661579506285,50.26827002671883,68.56493160622512,31.435068393774877
2025-06-30,28.13363942272539,2.7343524551298173,0.0,0.0,18.597694124053977,50.53431399809081,69.13200812214478,30.86799187785521
2025-07-31,28.112489934421703,2.6621531510542686,0.0,0.0,18.308864472220083,50.91649244230396,69.22535691452406,30.774643085475972
2025-08-31,26.06041302973195,2.65219670507193,0.0,0.0,18.817234593474655,52.47015567172145,71.28739026519611,28.71260973480388
2025-09-30,23.76650966231921,3.8300288973354504,0.0,3.128146474038651,17.751600618529142,51.52371434777755,70.96082758643858,29.0391724135614
2025-10-31,23.004708699821116,3.826043568514464,0.0,3.8504557059942734,17.904290271841035,51.4145017538291,69.31879202567013,30.68120797432985
2025-11-30,20.3346785893315,4.3518899027258335,0.0,4.677528452205368,18.125255828445145,52.51064722729216,70.6359030557373,29.364096944262702
2025-12-31,19.02258805114644,4.45375880684866,0.0,5.857025452509151,18.010606087617177,52.65602160187859,70.66662768949577,29.333372310504252
2026-01-31,19.010174422565886,4.354033212215224,0.0,6.540330702650136,17.83230865407512,52.263153008493624,70.09546166256875,29.90453833743124
2026-02-28,18.893908559992205,4.317352418860041,0.0,6.5606668984609415,17.57764519998196,52.79251216198685,70.37036597625182,29.629634023748185
2026-03-31,17.792917963540965,4.053733331000648,0.0,6.433302389730038,18.32477483608346,53.39527147964489,71.72004631572835,28.279953684271653
2026-04-30,16.089369802027246,4.187683307978922,0.0,5.823402315916041,19.208715377543655,54.69082919653413,73.8995445740778,26.10045542592221
2026-05-31,15.222475563000891,4.297200194223081,0.0,4.62167392708951,19.69752412957765,56.16112618610888,75.85865031568653,24.141349684313486
